,Vehicle ID,Frame Id,Lane Id,LocalY,Mean Speed,Mean Acceleration,Vehicle Length,Vehicle Class Id,Follower Id,Leader Id,LocalY_leader,Mean Speed_leader,Vehicle Length_leader,Driving Regime
12531,46.0,574.0,7.0,144.95159,15.62983,0.2222,5.1212,2.0,-1.0,-1.0,,,,F
12532,46.0,575.0,7.0,146.51266,15.61075,-0.19078,5.1212,2.0,-1.0,-1.0,,,,C
12533,46.0,576.0,7.0,148.06759,15.54933,-0.61427,5.1212,2.0,-1.0,-1.0,,,,C
12534,46.0,577.0,7.0,149.61395,15.46353,-0.85801,5.1212,2.0,-1.0,-1.0,,,,C
12535,46.0,578.0,7.0,151.15148,15.37529,-0.88241,5.1212,2.0,-1.0,-1.0,,,,C
12536,46.0,579.0,7.0,152.68113,15.29652,-0.78764,5.1212,2.0,-1.0,-1.0,,,,C
12537,46.0,580.0,7.0,154.2036,15.22477,-0.71756,5.1212,2.0,-1.0,-1.0,,,,C
12538,46.0,581.0,7.0,155.71836,15.14756,-0.77204,5.1212,2.0,-1.0,-1.0,,,,C
12539,46.0,582.0,7.0,157.22345,15.0509,-0.9666,5.1212,2.0,-1.0,-1.0,,,,C
12540,46.0,583.0,7.0,158.71616,14.92708,-1.23826,5.1212,2.0,-1.0,-1.0,,,,C
12541,46.0,584.0,7.0,160.19402,14.77857,-1.48503,5.1212,2.0,-1.0,-1.0,,,,C
12542,46.0,585.0,7.0,161.65568,14.61669,-1.6188,5.1212,2.0,-1.0,-1.0,,,,C
12543,46.0,586.0,7.0,163.10122,14.45533,-1.61359,5.1212,2.0,-1.0,-1.0,,,,C
12544,46.0,587.0,7.0,164.53154,14.3032,-1.52129,5.1212,2.0,-1.0,-1.0,,,,C
12545,46.0,588.0,7.0,165.94758,14.16041,-1.42791,5.1212,2.0,-1.0,-1.0,,,,C
12546,46.0,589.0,7.0,167.34978,14.02198,-1.38431,5.1212,2.0,-1.0,-1.0,,,,C
12547,46.0,590.0,7.0,168.73811,13.88332,-1.3866,5.1212,2.0,-1.0,-1.0,,,,C
12548,46.0,591.0,7.0,170.11225,13.74144,-1.41878,5.1212,2.0,-1.0,-1.0,,,,C
12549,46.0,592.0,7.0,171.47158,13.59323,-1.48212,5.1212,2.0,-1.0,-1.0,,,,C
12550,46.0,593.0,7.0,172.81534,13.43758,-1.55649,5.1212,2.0,-1.0,-1.0,,,,C
12551,46.0,594.0,7.0,174.14343,13.2809,-1.5668,5.1212,2.0,-1.0,-1.0,,,,C
12552,46.0,595.0,7.0,175.45694,13.13517,-1.45732,5.1212,2.0,-1.0,-1.0,,,,C
12553,46.0,596.0,7.0,176.75743,13.00485,-1.30324,5.1212,2.0,-1.0,-1.0,,,,C
12554,46.0,597.0,7.0,178.0451,12.87672,-1.28123,5.1212,2.0,-1.0,-1.0,,,,C
12555,46.0,598.0,7.0,179.31783,12.72734,-1.49387,5.1212,2.0,-1.0,-1.0,,,,C
12556,46.0,599.0,7.0,180.57199,12.54159,-1.85742,5.1212,2.0,-1.0,-1.0,,,,C
12557,46.0,600.0,7.0,181.8043,12.32312,-2.18472,5.1212,2.0,-1.0,-1.0,,,,C
12558,46.0,601.0,7.0,183.01323,12.08923,-2.33888,5.1212,2.0,-1.0,-1.0,,,,C
12559,46.0,602.0,7.0,184.19931,11.86077,-2.28469,5.1212,2.0,-1.0,-1.0,,,,C
12560,46.0,603.0,7.0,185.36493,11.65625,-2.04515,5.1212,2.0,-1.0,-1.0,,,,C
12561,46.0,604.0,7.0,186.51383,11.489,-1.67248,5.1212,2.0,-1.0,-1.0,,,,C
12562,46.0,605.0,7.0,187.65017,11.36344,-1.25563,5.1212,2.0,-1.0,-1.0,,,,C
12563,46.0,606.0,7.0,188.77753,11.27356,-0.89879,5.1212,2.0,-1.0,-1.0,,,,C
12564,46.0,607.0,7.0,189.89824,11.20705,-0.66512,5.1212,2.0,-1.0,-1.0,,,,C
12565,46.0,608.0,7.0,191.01337,11.15134,-0.55713,5.1212,2.0,-1.0,-1.0,,,,C
12566,46.0,609.0,7.0,192.12297,11.09606,-0.55278,5.1212,2.0,-1.0,-1.0,,,,C
12567,46.0,610.0,7.0,193.22622,11.0325,-0.6356,5.1212,2.0,-1.0,-1.0,,,,C
12568,46.0,611.0,7.0,194.32169,10.95462,-0.77878,5.1212,2.0,-1.0,-1.0,,,,C
12569,46.0,612.0,7.0,195.40791,10.86227,-0.92348,5.1212,2.0,-1.0,-1.0,,,,C
12570,46.0,613.0,7.0,196.48413,10.76214,-1.00134,5.1212,2.0,-1.0,-1.0,,,,C
12571,46.0,614.0,7.0,197.55048,10.6635,-0.98636,5.1212,2.0,-1.0,-1.0,,,,C
12572,46.0,615.0,7.0,198.60761,10.57129,-0.92216,5.1212,2.0,-1.0,-1.0,,,,C
12573,46.0,616.0,7.0,199.65577,10.48168,-0.89607,5.1212,2.0,-1.0,-1.0,,,,C
12574,46.0,617.0,7.0,200.69407,10.383,-0.98676,5.1212,2.0,-1.0,-1.0,,,,C
12575,46.0,618.0,7.0,201.71996,10.25888,-1.24123,5.1212,2.0,-1.0,-1.0,,,,C
12576,46.0,619.0,7.0,202.72904,10.09073,-1.68148,5.1212,2.0,-1.0,-1.0,,,,C
12577,46.0,620.0,7.0,203.71535,9.86311,-2.27625,5.1212,2.0,-1.0,-1.0,,,,C
12578,46.0,621.0,7.0,204.67269,9.57344,-2.89664,5.1212,2.0,-1.0,-1.0,,,,C
12579,46.0,622.0,7.0,205.59641,9.23725,-3.36197,5.1212,2.0,-1.0,-1.0,,,,C
12580,46.0,623.0,7.0,206.48473,8.88312,-3.54122,5.1212,2.0,-1.0,-1.0,,,,C
12581,46.0,624.0,7.0,207.3392,8.54471,-3.38417,5.1212,2.0,-1.0,-1.0,,,,C
12582,46.0,625.0,7.0,208.16457,8.2537,-2.91008,5.1212,2.0,-1.0,-1.0,,,,C
12583,46.0,626.0,7.0,208.96765,8.0308,-2.22901,5.1212,2.0,-1.0,-1.0,,,,C
12584,46.0,627.0,7.0,209.75545,7.87799,-1.52806,5.1212,2.0,-1.0,-1.0,,,,C
12585,46.0,628.0,7.0,210.53359,7.78141,-0.96578,5.1212,2.0,-1.0,-1.0,,,,C
12586,46.0,629.0,7.0,211.30584,7.7225,-0.58915,5.1212,2.0,-1.0,-1.0,,,,C
38628,124.0,743.0,7.0,102.06632,15.48704,0.0,4.5115,2.0,-1.0,-1.0,,,,D
38629,124.0,744.0,7.0,103.60012,15.33802,-1.49024,4.5115,2.0,-1.0,-1.0,,,,F
38630,124.0,745.0,7.0,105.13294,15.32816,-0.09859,4.5115,2.0,-1.0,-1.0,,,,F
38631,124.0,746.0,7.0,106.66646,15.33521,0.07053,4.5115,2.0,-1.0,-1.0,,,,A
38632,124.0,747.0,7.0,108.20324,15.36786,0.32652,4.5115,2.0,-1.0,-1.0,,,,A
38633,124.0,748.0,7.0,109.74605,15.42805,0.60186,4.5115,2.0,-1.0,-1.0,,,,A
38634,124.0,749.0,7.0,111.29704,15.50992,0.81875,4.5115,2.0,-1.0,-1.0,,,,A
38635,124.0,750.0,7.0,112.85698,15.59944,0.89517,4.5115,2.0,-1.0,-1.0,,,,A
38636,124.0,751.0,7.0,114.42447,15.67481,0.75373,4.5115,2.0,-1.0,-1.0,,,,F
38637,124.0,752.0,7.0,115.99545,15.70983,0.35015,4.5115,2.0,-1.0,-1.0,,,,F
38638,124.0,753.0,7.0,117.56376,15.68311,-0.26717,4.5115,2.0,-1.0,-1.0,,,,D
38639,124.0,754.0,7.0,119.12286,15.59096,-0.92153,4.5115,2.0,-1.0,-1.0,,,,D
38640,124.0,755.0,7.0,120.6681,15.45247,-1.38488,4.5115,2.0,-1.0,-1.0,,,,D
38641,124.0,756.0,7.0,122.198,15.29895,-1.53521,4.5115,2.0,-1.0,-1.0,,,,D
38642,124.0,757.0,7.0,123.71368,15.15682,-1.42127,4.5115,2.0,-1.0,-1.0,,,,D
38643,124.0,758.0,7.0,125.21817,15.0449,-1.11926,4.5115,2.0,-1.0,-1.0,,,,D
38644,124.0,759.0,7.0,126.71676,14.98592,-0.58981,4.5115,2.0,-1.0,-1.0,,,,A
38645,124.0,760.0,7.0,128.21691,15.00148,0.1556,4.5115,2.0,-1.0,-1.0,,,,A
38646,124.0,761.0,7.0,129.72464,15.07726,0.75781,4.5115,2.0,-1.0,-1.0,,,,A
38647,124.0,762.0,7.0,131.24129,15.16656,0.89299,4.5115,2.0,-1.0,-1.0,,,,A
38648,124.0,763.0,7.0,132.76519,15.23895,0.7239,4.5115,2.0,-1.0,-1.0,,,,A
38649,124.0,764.0,7.0,134.29381,15.28623,0.47289,4.5115,2.0,-1.0,-1.0,,,,A
38650,124.0,765.0,7.0,135.82431,15.30498,0.18747,4.5115,2.0,-1.0,-1.0,,,,F
38651,124.0,766.0,7.0,137.35375,15.29441,-0.10574,4.5115,2.0,-1.0,-1.0,,,,F
38652,124.0,767.0,7.0,138.87927,15.25523,-0.39172,4.5115,2.0,-1.0,-1.0,,,,F
38653,124.0,768.0,7.0,140.39818,15.18908,-0.66159,4.5115,2.0,-1.0,-1.0,,,,C
38654,124.0,769.0,7.0,141.90799,15.09808,-0.90992,4.5115,2.0,-1.0,-1.0,,,,C
38655,124.0,770.0,7.0,143.40646,14.98475,-1.13334,4.5115,2.0,-1.0,-1.0,,,,C
38656,124.0,771.0,7.0,144.89164,14.85177,-1.32981,4.5115,2.0,-1.0,-1.0,,,,C
38657,124.0,772.0,7.0,146.36183,14.70194,-1.49825,4.5115,2.0,-1.0,-1.0,,,,C
38658,124.0,773.0,7.0,147.81564,14.5381,-1.63839,4.5115,2.0,-1.0,-1.0,,,,C
38659,124.0,774.0,7.0,149.25195,14.36304,-1.75065,4.5115,2.0,140.0,-1.0,,,,C
38660,124.0,775.0,7.0,150.66989,14.17943,-1.8361,4.5115,2.0,140.0,-1.0,,,,C
38661,124.0,776.0,7.0,152.06887,13.98979,-1.8964,4.5115,2.0,140.0,-1.0,,,,C
38662,124.0,777.0,7.0,153.44851,13.79641,-1.93385,4.5115,2.0,140.0,-1.0,,,,C
38663,124.0,778.0,7.0,154.80864,13.60127,-1.9513,4.5115,2.0,140.0,-1.0,,,,C
38664,124.0,779.0,7.0,156.14924,13.40606,-1.95219,4.5115,2.0,140.0,-1.0,,,,C
38665,124.0,780.0,7.0,157.47044,13.21201,-1.94047,4.5115,2.0,140.0,-1.0,,,,C
38666,124.0,781.0,7.0,158.77244,13.01996,-1.92052,4.5115,2.0,140.0,-1.0,,,,C
38667,124.0,782.0,7.0,160.05547,12.83026,-1.89701,4.5115,2.0,140.0,-1.0,,,,C
38668,124.0,783.0,7.0,161.31975,12.64279,-1.87461,4.5115,2.0,140.0,-1.0,,,,C
38669,124.0,784.0,7.0,162.56545,12.45705,-1.8574,4.5115,2.0,140.0,-1.0,,,,C
38670,124.0,785.0,7.0,163.79268,12.27229,-1.84769,4.5115,2.0,140.0,-1.0,,,,C
38671,124.0,786.0,7.0,165.00147,12.08791,-1.84378,4.5115,2.0,140.0,-1.0,,,,C
38672,124.0,787.0,7.0,166.19191,11.90435,-1.83555,4.5115,2.0,140.0,-1.0,,,,C
38673,124.0,788.0,7.0,167.36441,11.72502,-1.79336,4.5115,2.0,140.0,-1.0,,,,C
38674,124.0,789.0,7.0,168.52053,11.56119,-1.63829,4.5115,2.0,140.0,-1.0,,,,C
38675,124.0,790.0,7.0,169.66308,11.42555,-1.35634,4.5115,2.0,140.0,-1.0,,,,C
38676,124.0,791.0,7.0,170.79454,11.31459,-1.10966,4.5115,2.0,140.0,-1.0,,,,C
38677,124.0,792.0,7.0,171.91548,11.20939,-1.05197,4.5115,2.0,140.0,-1.0,,,,C
38678,124.0,793.0,7.0,173.02444,11.0896,-1.19789,4.5115,2.0,140.0,-1.0,,,,C
38679,124.0,794.0,7.0,174.11872,10.94284,-1.4676,4.5115,2.0,140.0,-1.0,,,,C
38680,124.0,795.0,7.0,175.19582,10.77094,-1.71904,4.5115,2.0,140.0,-1.0,,,,C
38681,124.0,796.0,7.0,176.25483,10.59013,-1.80806,4.5115,2.0,140.0,-1.0,,,,C
38682,124.0,797.0,7.0,177.2971,10.42265,-1.67484,4.5115,2.0,140.0,-1.0,,,,C
38683,124.0,798.0,7.0,178.32551,10.28413,-1.38523,4.5115,2.0,140.0,-1.0,,,,C
38684,124.0,799.0,7.0,179.34311,10.17601,-1.08118,4.5115,2.0,140.0,-1.0,,,,C
38685,124.0,800.0,7.0,180.35181,10.087,-0.89009,4.5115,2.0,140.0,-1.0,,,,C
38686,124.0,801.0,7.0,181.35172,9.99915,-0.87854,4.5115,2.0,140.0,-1.0,,,,C
38687,124.0,802.0,7.0,182.34101,9.89289,-1.06254,4.5115,2.0,140.0,-1.0,,,,C
38688,124.0,803.0,7.0,183.31617,9.75156,-1.41336,4.5115,2.0,140.0,-1.0,,,,C
38689,124.0,804.0,7.0,184.27298,9.56815,-1.83401,4.5115,2.0,140.0,-1.0,,,,C
38690,124.0,805.0,7.0,185.2081,9.35117,-2.1699,4.5115,2.0,140.0,-1.0,,,,C
38691,124.0,806.0,7.0,186.12037,9.12266,-2.28509,4.5115,2.0,140.0,-1.0,,,,C
38692,124.0,807.0,7.0,187.0113,8.90932,-2.13341,4.5115,2.0,140.0,-1.0,,,,C
38693,124.0,808.0,7.0,187.88442,8.73127,-1.78049,4.5115,2.0,140.0,-1.0,,,,C
38694,124.0,809.0,7.0,188.7438,8.5938,-1.37468,4.5115,2.0,140.0,-1.0,,,,C
38695,124.0,810.0,7.0,189.59256,8.48759,-1.06214,4.5115,2.0,140.0,-1.0,,,,C
38696,124.0,811.0,7.0,190.43214,8.39578,-0.91805,4.5115,2.0,140.0,-1.0,,,,C
38697,124.0,812.0,7.0,191.26215,8.30009,-0.95687,4.5115,2.0,140.0,-1.0,,,,C
38698,124.0,813.0,7.0,192.08057,8.18419,-1.15904,4.5115,2.0,140.0,-1.0,,,,C
38699,124.0,814.0,7.0,192.88445,8.03879,-1.45397,4.5115,2.0,140.0,-1.0,,,,C
38700,124.0,815.0,7.0,193.67125,7.86797,-1.70819,4.5115,2.0,140.0,-1.0,,,,C
38701,124.0,816.0,7.0,194.44023,7.68986,-1.78116,4.5115,2.0,140.0,-1.0,,,,C
38702,124.0,817.0,7.0,195.19306,7.52833,-1.61532,4.5115,2.0,140.0,-1.0,,,,C
38703,124.0,818.0,7.0,195.93319,7.40124,-1.27081,4.5115,2.0,140.0,-1.0,,,,C
38704,124.0,819.0,7.0,196.66459,7.31406,-0.87185,4.5115,2.0,140.0,-1.0,,,,C
38705,124.0,820.0,7.0,197.3908,7.26209,-0.51971,4.5115,2.0,140.0,-1.0,,,,C
38706,124.0,821.0,7.0,198.11455,7.23747,-0.24617,4.5115,2.0,140.0,-1.0,,,,C
38707,124.0,822.0,7.0,198.83799,7.23443,-0.0304,4.5115,2.0,140.0,-1.0,,,,C
38708,124.0,823.0,7.0,199.56298,7.24987,0.15434,4.5115,2.0,140.0,-1.0,,,,C
38709,124.0,824.0,7.0,200.29108,7.281,0.31137,4.5115,2.0,140.0,-1.0,,,,C
38710,124.0,825.0,7.0,201.02345,7.32372,0.42719,4.5115,2.0,140.0,-1.0,,,,C
38711,124.0,826.0,7.0,201.76073,7.37276,0.49042,4.5115,2.0,140.0,-1.0,,,,C
38712,124.0,827.0,7.0,202.50295,7.42219,0.49425,4.5115,2.0,140.0,-1.0,,,,C
41142,140.0,774.0,7.0,97.78006,13.79369,0.0,4.9688,2.0,-1.0,124.0,149.25195,14.36304,4.5115,A
41143,140.0,775.0,7.0,99.16964,13.89582,1.02125,4.9688,2.0,-1.0,124.0,150.66989,14.17943,4.5115,F
41144,140.0,776.0,7.0,100.55535,13.85702,-0.38799,4.9688,2.0,-1.0,124.0,152.06887,13.98979,4.5115,F
41145,140.0,777.0,7.0,101.93761,13.82265,-0.34368,4.9688,2.0,-1.0,124.0,153.44851,13.79641,4.5115,F
41146,140.0,778.0,7.0,103.3175,13.79892,-0.23732,4.9688,2.0,-1.0,124.0,154.80864,13.60127,4.5115,F
41147,140.0,779.0,7.0,104.69623,13.78729,-0.11626,4.9688,2.0,-1.0,124.0,156.14924,13.40606,4.5115,F
41148,140.0,780.0,7.0,106.07404,13.77806,-0.09229,4.9688,2.0,-1.0,124.0,157.47044,13.21201,4.5115,F
41149,140.0,781.0,7.0,107.44966,13.75625,-0.21814,4.9688,2.0,-1.0,124.0,158.77244,13.01996,4.5115,F
41150,140.0,782.0,7.0,108.82076,13.71096,-0.45294,4.9688,2.0,-1.0,124.0,160.05547,12.83026,4.5115,D
41151,140.0,783.0,7.0,110.18472,13.63963,-0.71325,4.9688,2.0,-1.0,124.0,161.31975,12.64279,4.5115,D
41152,140.0,784.0,7.0,111.53977,13.55049,-0.89141,4.9688,2.0,-1.0,124.0,162.56545,12.45705,4.5115,D
41153,140.0,785.0,7.0,112.88601,13.46239,-0.88103,4.9688,2.0,-1.0,124.0,163.79268,12.27229,4.5115,D
41154,140.0,786.0,7.0,114.22575,13.39739,-0.65002,4.9688,2.0,-1.0,124.0,165.00147,12.08791,4.5115,F
41155,140.0,787.0,7.0,115.56232,13.36573,-0.31662,4.9688,2.0,-1.0,124.0,166.19191,11.90435,4.5115,F
41156,140.0,788.0,7.0,116.89782,13.35494,-0.10786,4.9688,2.0,-1.0,124.0,167.36441,11.72502,4.5115,F
41157,140.0,789.0,7.0,118.23167,13.33857,-0.16371,4.9688,2.0,-1.0,124.0,168.52053,11.56119,4.5115,F
41158,140.0,790.0,7.0,119.5616,13.29931,-0.39253,4.9688,2.0,-1.0,124.0,169.66308,11.42555,4.5115,F
41159,140.0,791.0,7.0,120.88589,13.24286,-0.56452,4.9688,2.0,-1.0,124.0,170.79454,11.31459,4.5115,F
41160,140.0,792.0,7.0,122.20478,13.18889,-0.53977,4.9688,2.0,-1.0,124.0,171.91548,11.20939,4.5115,F
41161,140.0,793.0,7.0,123.51983,13.15049,-0.384,4.9688,2.0,-1.0,124.0,173.02444,11.0896,4.5115,F
41162,140.0,794.0,7.0,124.83232,13.12492,-0.25569,4.9688,2.0,-1.0,124.0,174.11872,10.94284,4.5115,F
41163,140.0,795.0,7.0,126.14275,13.10435,-0.20563,4.9688,2.0,-1.0,124.0,175.19582,10.77094,4.5115,F
41164,140.0,796.0,7.0,127.45179,13.09037,-0.13988,4.9688,2.0,-1.0,124.0,176.25483,10.59013,4.5115,F
41165,140.0,797.0,7.0,128.7612,13.09408,0.03715,4.9688,2.0,-1.0,124.0,177.2971,10.42265,4.5115,F
41166,140.0,798.0,7.0,130.07378,13.12583,0.31752,4.9688,2.0,-1.0,124.0,178.32551,10.28413,4.5115,A
41167,140.0,799.0,7.0,131.39245,13.18666,0.60828,4.9688,2.0,-1.0,124.0,179.34311,10.17601,4.5115,A
41168,140.0,800.0,7.0,132.71891,13.2646,0.77941,4.9688,2.0,-1.0,124.0,180.35181,10.087,4.5115,A
41169,140.0,801.0,7.0,134.05231,13.33403,0.69431,4.9688,2.0,-1.0,124.0,181.35172,9.99915,4.5115,A
41170,140.0,802.0,7.0,135.38832,13.36012,0.26087,4.9688,2.0,-1.0,124.0,182.34101,9.89289,4.5115,D
41171,140.0,803.0,7.0,136.71972,13.31396,-0.46155,4.9688,2.0,-1.0,124.0,183.31617,9.75156,4.5115,D
41172,140.0,804.0,7.0,138.03897,13.1925,-1.2146,4.9688,2.0,-1.0,124.0,184.27298,9.56815,4.5115,D
41173,140.0,805.0,7.0,139.34104,13.02073,-1.7177,4.9688,2.0,-1.0,124.0,185.2081,9.35117,4.5115,D
41174,140.0,806.0,7.0,140.62436,12.83317,-1.87562,4.9688,2.0,-1.0,124.0,186.12037,9.12266,4.5115,D
41175,140.0,807.0,7.0,141.89017,12.65809,-1.75079,4.9688,2.0,-1.0,124.0,187.0113,8.90932,4.5115,D
41176,140.0,808.0,7.0,143.14152,12.51346,-1.44636,4.9688,2.0,-1.0,124.0,187.88442,8.73127,4.5115,D
41177,140.0,809.0,7.0,144.3822,12.40683,-1.06622,4.9688,2.0,-1.0,124.0,188.7438,8.5938,4.5115,D
41178,140.0,810.0,7.0,145.61582,12.33624,-0.70597,4.9688,2.0,-1.0,124.0,189.59256,8.48759,4.5115,D
41179,140.0,811.0,7.0,146.84497,12.29149,-0.44744,4.9688,2.0,-1.0,124.0,190.43214,8.39578,4.5115,D
41180,140.0,812.0,7.0,148.07062,12.25651,-0.34979,4.9688,2.0,-1.0,124.0,191.26215,8.30009,4.5115,D
41181,140.0,813.0,7.0,149.29205,12.21423,-0.42288,4.9688,2.0,-1.0,124.0,192.08057,8.18419,4.5115,D
41182,140.0,814.0,7.0,150.5074,12.15358,-0.60647,4.9688,2.0,-1.0,124.0,192.88445,8.03879,4.5115,D
41183,140.0,815.0,7.0,151.71483,12.07431,-0.79266,4.9688,2.0,-1.0,124.0,193.67125,7.86797,4.5115,D
41184,140.0,816.0,7.0,152.91342,11.98588,-0.88435,4.9688,2.0,-1.0,124.0,194.44023,7.68986,4.5115,D
41185,140.0,817.0,7.0,154.10355,11.90128,-0.84597,4.9688,2.0,-1.0,124.0,195.19306,7.52833,4.5115,D
41186,140.0,818.0,7.0,155.28652,11.82967,-0.71611,4.9688,2.0,-1.0,124.0,195.93319,7.40124,4.5115,D
41187,140.0,819.0,7.0,156.46371,11.77198,-0.5769,4.9688,2.0,-1.0,124.0,196.66459,7.31406,4.5115,D
41188,140.0,820.0,7.0,157.63585,11.72139,-0.50594,4.9688,2.0,-1.0,124.0,197.3908,7.26209,4.5115,D
41189,140.0,821.0,7.0,158.80247,11.66619,-0.55197,4.9688,2.0,-1.0,124.0,198.11455,7.23747,4.5115,D
41190,140.0,822.0,7.0,159.96172,11.59251,-0.73675,4.9688,2.0,-1.0,124.0,198.83799,7.23443,4.5115,D
41191,140.0,823.0,7.0,161.11055,11.48822,-1.04289,4.9688,2.0,-1.0,124.0,199.56298,7.24987,4.5115,D
41192,140.0,824.0,7.0,162.24556,11.35014,-1.38085,4.9688,2.0,-1.0,124.0,200.29108,7.281,4.5115,D
41193,140.0,825.0,7.0,163.36457,11.19013,-1.6001,4.9688,2.0,-1.0,124.0,201.02345,7.32372,4.5115,D
41194,140.0,826.0,7.0,164.46777,11.03201,-1.58121,4.9688,2.0,-1.0,124.0,201.76073,7.37276,4.5115,D
41195,140.0,827.0,7.0,165.55767,10.89898,-1.33033,4.9688,2.0,-1.0,124.0,202.50295,7.42219,4.5115,D
41196,140.0,828.0,7.0,166.63785,10.80176,-0.9722,4.9688,2.0,-1.0,-1.0,,,,F
41197,140.0,829.0,7.0,167.71152,10.73676,-0.64995,4.9688,2.0,162.0,-1.0,,,,F
41198,140.0,830.0,7.0,168.7808,10.69274,-0.44024,4.9688,2.0,162.0,-1.0,,,,F
41199,140.0,831.0,7.0,169.84655,10.65751,-0.35222,4.9688,2.0,162.0,-1.0,,,,F
41200,140.0,832.0,7.0,170.90867,10.62117,-0.36344,4.9688,2.0,162.0,-1.0,,,,F
41201,140.0,833.0,7.0,171.96652,10.57855,-0.42624,4.9688,2.0,162.0,-1.0,,,,F
41202,140.0,834.0,7.0,173.01979,10.53269,-0.45857,4.9688,2.0,162.0,-1.0,,,,F
41203,140.0,835.0,7.0,174.06934,10.49547,-0.37224,4.9688,2.0,162.0,-1.0,,,,F
41204,140.0,836.0,7.0,175.11746,10.48126,-0.14207,4.9688,2.0,162.0,-1.0,,,,F
41205,140.0,837.0,7.0,176.16711,10.49644,0.15184,4.9688,2.0,162.0,-1.0,,,,F
41206,140.0,838.0,7.0,177.22046,10.53358,0.37133,4.9688,2.0,162.0,-1.0,,,,F
41207,140.0,839.0,7.0,178.27805,10.5759,0.42321,4.9688,2.0,162.0,-1.0,,,,F
41208,140.0,840.0,7.0,179.33882,10.60762,0.31723,4.9688,2.0,162.0,-1.0,,,,F
41209,140.0,841.0,7.0,180.40088,10.62064,0.1302,4.9688,2.0,162.0,-1.0,,,,F
41210,140.0,842.0,7.0,181.46222,10.6134,-0.07242,4.9688,2.0,162.0,-1.0,,,,D
41211,140.0,843.0,7.0,182.52084,10.58617,-0.27233,4.9688,2.0,162.0,-1.0,,,,D
41212,140.0,844.0,7.0,183.57483,10.53994,-0.46223,4.9688,2.0,162.0,-1.0,,,,D
41213,140.0,845.0,7.0,184.62286,10.48025,-0.59695,4.9688,2.0,162.0,-1.0,,,,D
41214,140.0,846.0,7.0,185.66472,10.41862,-0.61633,4.9688,2.0,162.0,-1.0,,,,D
41215,140.0,847.0,7.0,186.70127,10.36553,-0.53082,4.9688,2.0,162.0,-1.0,,,,D
